ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID 2 Digit Course,2 Digit Course,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation
"499021","Heating, air conditioning, & refrigeration mechanics & installers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",789,689.623520954284,24911.04309252218,13007.999628778245,0.18278058787568957,6,"heating-air-conditioning-refrigeration-mechanics-installers"
"292061","Licensed practical & licensed vocational nurses",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",788,689.1863263669203,29281.439086294416,12353.874173097603,0.07936096102135513,7,"licensed-practical-licensed-vocational-nurses"
"299000","Other healthcare practitioners & technical Occupations",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",783,686.9963885535493,49441.72541507024,20249.793922008503,0.4941594869650927,6,"other-healthcare-practitioners-technical-occupations"
"439022","Word processors & typists",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",783,686.9963885535493,34034.79565772669,22796.94613257696,0.21326869128205156,9,"word-processors-typists"
"435021","Couriers & messengers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",781,686.1185185610505,15912.499359795134,9850.769965519536,0.23660470746655043,8,"couriers-messengers"
"232011","Paralegals & legal assistants",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",780,685.6790135268388,50404.70256410256,28294.63841424424,0.17199068186431543,10,"paralegals-legal-assistants"
"132082","Tax preparers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",773,682.5954402752315,50550.002587322124,41420.746082847516,0.5887487733712753,7,"tax-preparers"
"513020","Butchers & other meat, poultry, & fish processing workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",772,682.1537760980053,23322.227979274612,13062.266093583334,0.22427623132879315,6,"butchers-other-meat-poultry-fish-processing-workers"
"212021","Directors, religious activities & education",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",768,680.3842311515906,44973.68359375,25762.003525880347,0.7340640742481807,11,"directors-religious-activities-education"
"514120","Welding, soldering, & brazing workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",768,680.3842523200074,49733.436197916664,28394.036663302177,0.09573568186634109,9,"welding-soldering-brazing-workers"
"433011","Bill & account collectors",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",768,680.3842028667518,37204.662760416664,4763.667481386337,0.41113030201060236,6,"bill-account-collectors"
"152011","Actuaries",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",768,680.384177977556,112982.47395833333,69602.27913670074,2.311304421643698,6,"actuaries"
"339021","Private detectives & investigators",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",767,679.9410443377976,94212.0039113429,25030.39739044337,0.752327575014344,5,"private-detectives-investigators"
"319011","Massage therapists",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",767,679.9410776128925,42703.84224250326,29697.547051070705,0.49692408595415233,7,"massage-therapists"
"291127","Speechlanguage pathologists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",766,679.4977130884432,50495.15404699739,27363.458174304138,0.41505266300285304,6,"speechlanguage-pathologists"
"399032","Recreation workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",761,677.2764608895825,22271.49408672799,29318.081725515443,0.25897981838076967,6,"recreation-workers"
"272040","Musicians, singers, & related workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",760,676.8313049277926,24090.115789473683,23802.27251821081,0.4111850935250673,7,"musicians-singers-related-workers"
"131051","Cost estimators",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",760,676.8313257663152,87883.49868421053,37147.5831375334,0.39244082365733673,6,"cost-estimators"
"211093","Social & human service assistants",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",759,676.38582465058,40507,20641.50585352179,0.3331877179436962,8,"social-human-service-assistants"
"433011","Bill & account collectors",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",758,675.9401031864984,34191.583113456465,10882.98935530871,0.36450917513367015,7,"bill-account-collectors"
"193030","Psychologists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",758,675.9401275911622,80908.78364116095,50287.549521073444,0.3619274912091382,10,"psychologists"
"537064","Packers & packagers, hand",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",758,675.9401031864984,23405.14248021108,23931.8857140938,0.12713010552574608,10,"packers-packagers-hand"
"292030","Diagnostic related technologists & technicians",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",755,674.6011392834675,55552.86225165563,32104.819200325124,0.1918992268658684,8,"diagnostic-related-technologists-technicians"
"351011","Chefs & head cooks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",746,670.5683875652492,61140.33780160858,22251.44559408373,0.12758895605525228,10,"chefs-head-cooks"
"515112","Printing press operators",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",745,670.1187964959591,46160.43758389262,18750.407112150133,0.33494410496650434,6,"printing-press-operators"
"331012","Firstline supervisors of police & detectives",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",745,670.1187964959591,96569.2255033557,26233.97306603355,0.4935981042480423,7,"firstline-supervisors-of-police-detectives"
"273020","News analysts, reporters & correspondents",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",743,669.2186576149364,50920.27187079408,28497.877857474257,0.8175945243840265,7,"news-analysts-reporters-correspondents"
"173011","Architectural and civil drafters",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",736,666.0588402257246,76824.69157608696,48709.07363533205,1.012265959565863,7,"architectural-and-civil-drafters"
"132031","Budget analysts",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",733,664.6999345959866,68375.54160982264,29965.716607589056,1.2194782477417696,8,"budget-analysts"
"19303X","Other psychologists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",731,663.7925676531983,72097.58139534884,57918.1418618165,0.4751354254460025,7,"other-psychologists"
"131051","Cost estimators",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",731,663.7924676578297,88464.11901504788,23719.070811812675,0.4805042078613164,9,"cost-estimators"
"331021","Firstline supervisors of fire fighting & prevention workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",731,663.7925479959575,155449.21340629275,45754.393492580966,1.048348887281688,6,"firstline-supervisors-of-fire-fighting-prevention-workers"
"291031","Dietitians & nutritionists",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",729,662.8838695824793,51218.3182441701,20522.520464548157,0.5420615556351401,6,"dietitians-nutritionists"
"252050","Special education teachers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",727,661.9739633169233,72868.43053645117,31298.596330801087,0.20454415183814123,8,"special-education-teachers"
"396010","Baggage porters, bellhops, & concierges",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",727,661.9739633169233,27491.579092159558,7389.828631593361,0.5372922950030901,5,"baggage-porters-bellhops-concierges"
"172131","Materials engineers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",727,661.9739177704649,77675.74965612104,13815.063010122265,1.596931381448909,7,"materials-engineers"
"192030","Chemists & materials scientists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",725,661.0626862091268,79498.94206896552,39261.12572290499,0.7210861938497106,10,"chemists-materials-scientists"
"47207X","Construction equipment operators except paving, surfacing, & tamping equipment operators",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",724,660.6067051234135,92567.09254143646,105340.10766280885,0.16768246235468287,6,"construction-equipment-operators-except-paving-surfacing-tamping-equipment-operators"
"339093","Transportation security screeners",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",723,660.1502810445794,40476.54633471646,9008.097496560576,1.7404683385815132,5,"transportation-security-screeners"
"252010","Preschool & kindergarten teachers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",718,657.8636248117201,30354.57381615599,20722.002299120097,0.11050804916969546,8,"preschool-kindergarten-teachers"
"273020","News analysts, reporters & correspondents",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",717,657.4053452198716,41569.61366806136,35171.420689961145,0.8194092941069296,6,"news-analysts-reporters-correspondents"
"272042","Musicians and singers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",717,657.4054423563899,45580.464435146445,37613.716606674425,0.5253980067926891,7,"musicians-and-singers"
"433021","Billing & posting clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",717,657.4053752948216,54041.723849372385,33014.618859628274,0.1195511349159496,6,"billing-posting-clerks"
"29112X","Other therapists, including exercise physiologists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",715,656.4879230032315,49178.42237762238,37735.27474561593,0.2876799413085201,9,"other-therapists-including-exercise-physiologists"
"435051","Postal service clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",711,654.6490075473505,40555.648382559775,18983.814056713152,0.46528858870765216,7,"postal-service-clerks"
"292010","Clinical laboratory technologists & technicians",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",709,653.7275427893745,36583.212976022565,16158.831263295331,0.19169523842129232,8,"clinical-laboratory-technologists-technicians"
"49904X","Industrial & refractory machinery mechanics",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",708,653.266391110107,60855.07344632768,31001.328539001228,0.14237053936786362,9,"industrial-refractory-machinery-mechanics"
"291071","Physician assistants",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",707,652.804884044861,97575.79773691655,26320.491226737213,0.5971944242751287,6,"physician-assistants"
"252050","Special education teachers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",707,652.804884044861,57909.87977369165,18579.30066875735,0.21902565073345562,7,"special-education-teachers"
"395012","Hairdressers, hairstylists, & cosmetologists",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",707,652.8049310112112,25729.111739745404,20212.357908223832,0.09139280217322814,6,"hairdressers-hairstylists-cosmetologists"
"435021","Couriers & messengers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",706,652.3430210896371,63105.12322946176,32934.51479772734,0.30242475989504347,7,"couriers-messengers"
"4990XX","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",706,652.3430724120832,48945.087818696884,11788.174013839978,0.2189582106978358,9,"miscellaneous-installation-maintenance-repair-workers-including-wind-turbine-service-technicians"
"434131","Loan interviewers & clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",705,651.880889707013,60260.47092198581,14390.099721820934,0.48328967282157187,5,"loan-interviewers-clerks"
"515112","Printing press operators",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",704,651.418422887838,36531.078125,14998.76677370783,0.3045508441538946,6,"printing-press-operators"
"395012","Hairdressers, hairstylists, & cosmetologists",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",702,650.4924372356165,13334.212250712251,9768.003331337974,0.09784434999821824,7,"hairdressers-hairstylists-cosmetologists"
"274021","Photographers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",699,649.1010363700555,27093.739628040057,23200.009698215592,0.5078716105706893,9,"photographers"
"533052","Bus drivers, transit and intercity",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",698,648.636608376273,48842.01862464183,15399.596803020908,0.18164585414108014,5,"bus-drivers-transit-and-intercity"
"131022","Wholesale & retail buyers, except farm products",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",698,648.6365655277273,32001.74498567335,27221.18769934849,0.27368761531264013,8,"wholesale-retail-buyers-except-farm-products"
"292090","Miscellaneous health technologists & technicians",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",696,647.7065743717144,49907.7658045977,32271.970314510392,0.46125620816845186,6,"miscellaneous-health-technologists-technicians"
"372012","Maids & housekeeping cleaners",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",695,647.2411530941406,17243.529496402876,7735.378795036157,0.04522793293791184,6,"maids-housekeeping-cleaners"
"173023","Electrical and electronic engineering technologists and technicians",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",694,646.7753890643911,60535.90489913545,21202.97829144199,0.600346289913568,8,"electrical-and-electronic-engineering-technologists-and-technicians"
"291127","Speechlanguage pathologists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",694,646.7753890643911,81536.7939481268,14650.730617718613,0.3110673024404588,7,"speechlanguage-pathologists"
"132082","Tax preparers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",693,646.3091544403591,47244.63780663781,34956.757647754195,0.6400213876389619,6,"tax-preparers"
"537064","Packers & packagers, hand",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",692,645.8426758682398,16513.106936416185,6493.078853104468,0.12644337390098606,5,"packers-packagers-hand"
"119081","Lodging managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",691,645.3759339532771,74927.49638205499,24824.74188604183,0.4208464268905115,5,"lodging-managers"
"112011","Advertising & promotions managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",690,644.9087801329271,120152.69855072464,45211.86772401058,1.0827717505047934,6,"advertising-promotions-managers"
"499021","Heating, air conditioning, & refrigeration mechanics & installers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",690,644.9087981597863,52212.67246376812,20383.804283969796,0.12875171705627783,7,"heating-air-conditioning-refrigeration-mechanics-installers"
"537061","Cleaners of vehicles & equipment",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",687,643.5052388625073,26569.205240174673,24417.915292844038,0.1585164396523448,7,"cleaners-of-vehicles-equipment"
"537064","Packers & packagers, hand",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",682,641.1593137792413,46950.06451612903,33985.45139689505,0.09113812542074727,5,"packers-packagers-hand"
"472040","Carpet, floor, & tile installers & finishers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",682,641.1593137792413,59023.15102639296,37655.098385766316,0.47295429375736026,5,"carpet-floor-tile-installers-finishers"
"537051","Industrial truck & tractor operators",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",681,640.6890676635351,22680.925110132157,10026.742010995815,0.08268177237122114,5,"industrial-truck-tractor-operators"
"434061","Eligibility interviewers, government programs",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",681,640.6889954254485,28384.869309838472,24146.86597031315,0.7833514588693489,5,"eligibility-interviewers-government-programs"
"291122","Occupational therapists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",678,639.2763246854443,62661.098820059,15857.84240886087,0.425589076706241,6,"occupational-therapists"
"493011","Aircraft mechanics & service technicians",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",676,638.3327063108986,38000.52662721893,12498.36122691198,0.2888470333866511,5,"aircraft-mechanics-service-technicians"
"439111","Statistical assistants",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",674,637.3877553312732,52172.25222551929,15646.54413933176,1.6604564536358926,5,"statistical-assistants"
"434061","Eligibility interviewers, government programs",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",673,636.9147423902008,73825.21396731056,16250.135040043937,0.6757463743439441,8,"eligibility-interviewers-government-programs"
"433071","Tellers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",671,635.9675904000056,22468.038748137107,6490.738795072795,0.1561649158507171,11,"tellers"
"273023","News analysts, reporters, and journalists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",670,635.4936083323029,78872.0223880597,47650.52428820574,0.7193935297496191,6,"news-analysts-reporters-and-journalists"
"435051","Postal service clerks",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",670,635.4935680360079,40345.62686567164,19610.23632984502,0.4573181094849043,6,"postal-service-clerks"
"419091","Doortodoor sales workers, news & street vendors, & related workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",668,634.54438858936,28196.733532934133,16532.161670166162,0.59959553776412,5,"doortodoor-sales-workers-news-street-vendors-related-workers"
"319091","Dental assistants",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",667,634.0692716069115,32702.527736131935,21664.54999083502,0.16097211960359417,6,"dental-assistants"
"412021","Counter & rental clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",665,633.1179165069277,22081.783458646616,16895.166670853523,0.6298643991242078,5,"counter-rental-clerks"
"472140","Painters & paperhangers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",665,633.1178467996681,48207.26466165414,17786.328619546795,0.1301208834825656,5,"painters-paperhangers"
"192040","Environmental scientists & geoscientists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",662,631.6882004935088,86681.33534743202,38808.03199286976,0.712504489230465,6,"environmental-scientists-geoscientists"
"371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",660,630.7332712539504,36654.82878787879,13966.703425277916,0.396360607451341,6,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers"
"113131","Training & development managers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",656,628.819062223128,116126.05335365854,39402.864950071315,0.8163892340058837,10,"training-development-managers"
"2590XX","Other education, training, & library workers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",655,628.3396377199589,84317.54351145038,58431.36844866392,0.4121245466849141,6,"other-education-training-library-workers"
"393010","Gaming services workers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",655,628.339552906328,37636.5786259542,11475.357753976712,0.5283930015925732,6,"gaming-services-workers"
"292090","Miscellaneous health technologists & technicians",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",651,626.4180750618506,59408.379416282645,28163.921726358985,0.39457595693477243,5,"miscellaneous-health-technologists-technicians"
"47207X","Construction equipment operators except paving, surfacing, & tamping equipment operators",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",650,625.9367270983962,81472.98461538462,29440.922589223923,0.17044604905835292,7,"construction-equipment-operators-except-paving-surfacing-tamping-equipment-operators"
"435053","Postal service mail sorters, processors, & processing machine operators",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",649,625.4550541979789,43971.99229583975,10980.767574480098,0.8664503531117717,5,"postal-service-mail-sorters-processors-processing-machine-operators"
"232090","Miscellaneous legal support workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",648,624.9730771121665,71262.29783950618,21432.21063366563,0.323635874714948,7,"miscellaneous-legal-support-workers"
"292035","Magnetic resonance imaging technologists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",646,624.0078877053596,300527.54179566563,199099.24410065543,1.1396892385896469,7,"magnetic-resonance-imaging-technologists"
"439111","Statistical assistants",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",643,622.5572352253757,68213.86469673406,38965.42249481621,3.0085355847991915,7,"statistical-assistants"
"433071","Tellers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",640,621.1032328706547,22400.2546875,4502.338412248591,0.1529397247573239,5,"tellers"
"291131","Veterinarians",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",640,621.1032543876512,111041.190625,49383.04890754408,0.6546265793434396,7,"veterinarians"
"371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",639,620.6177895208924,46850.22378716745,25207.45839922564,0.43086541540313605,5,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers"
"518021","Stationary engineers & boiler operators",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",636,619.1592327833372,81469.19811320755,21056.600705863737,0.5300740254662354,5,"stationary-engineers-boiler-operators"
"434081","Hotel, motel, & resort desk clerks",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",633,617.6972319318301,19589.342812006318,13092.934821958233,0.3587190943575144,5,"hotel-motel-resort-desk-clerks"
"113012","Administrative services managers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",632,617.2091842246252,83641.41772151898,41081.78891007463,0.9585411220256818,8,"administrative-services-managers-113012"
"512020","Electrical, electronics, & electromechanical assemblers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",632,617.2091842246252,78813.17721518988,65006.89217189869,0.3665911233111515,6,"electrical-electronics-electromechanical-assemblers"
"393010","Gaming services workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",630,616.2317809448608,38587.26190476191,21263.905107307135,0.506962674973702,5,"gaming-services-workers"
"132053","Insurance underwriters",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",630,616.2317809448608,68911.0253968254,17591.031100109536,0.45348759578933784,7,"insurance-underwriters"
"434111","Interviewers, except eligibility & loan",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",628,615.2528619517303,39352.4076433121,26930.062830815838,0.3523633516923328,7,"interviewers-except-eligibility-loan"
"119121","Natural sciences managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",625,613.7815767908992,104477.664,31574.891650049896,2.0657572876358623,5,"natural-sciences-managers"
"131011","Agents & business managers of artists, performers, & athletes",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",622,612.306714662478,72742.34565916398,66639.0162844995,1.113606738136244,5,"agents-business-managers-of-artists-performers-athletes"
"112011","Advertising & promotions managers",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",622,612.3066722214647,79868.2347266881,29345.095553060724,1.023925144914569,6,"advertising-promotions-managers"
"433061","Procurement clerks",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",621,611.814346762099,82168.52979066022,37589.051627757544,0.9016575604903854,6,"procurement-clerks"
"391021","Firstline supervisors of personal service workers",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",619,610.8283122525527,25248.13731825525,16521.732215405096,0.6236513102208916,5,"firstline-supervisors-of-personal-service-workers"
"112031","Public relations & fundraising managers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",616,609.3463431946733,85233.71590909091,22373.547560749834,0.7465327571381778,10,"public-relations-fundraising-managers"
"113011","Administrative services managers (Legacy)",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",616,609.3463049977287,69543.15097402598,36093.47167741197,0.33414873209908563,7,"administrative-services-managers"
"493011","Aircraft mechanics & service technicians",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",614,608.3563064658712,43551.72312703583,27321.780845071542,0.260357761728237,6,"aircraft-mechanics-service-technicians"
"499091","Coin, vending, & amusement machine servicers & repairers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",612,607.3646942205178,36144.15849673202,22987.501628024806,1.5978713411269676,7,"coin-vending-amusement-machine-servicers-repairers"
"537051","Industrial truck & tractor operators",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",612,607.3646942205178,45657.31209150327,18355.24066197125,0.08571970522659418,5,"industrial-truck-tractor-operators"
"132082","Tax preparers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",609,605.8742703516125,17308.101806239738,14453.189412448899,0.5368341407837268,6,"tax-preparers"
"132081","Tax examiners & collectors, & revenue agents",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",609,605.8742852992394,46142.49261083744,21409.774291779937,0.8269878379871642,7,"tax-examiners-collectors-revenue-agents"
"212021","Directors, religious activities & education",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",607,604.8786037333978,69197.6985172982,44112.822519494504,0.5917035380825924,8,"directors-religious-activities-education"
"291020","Dentists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",606,604.3801478177209,157073.50495049506,114514.1450461951,0.3099873154636912,10,"dentists"
"292031","Cardiovascular technologists and technicians",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",604,603.3820006392223,164737.28973509933,108393.17714925099,0.9961824654081135,6,"cardiovascular-technologists-and-technicians"
"4520XX","Miscellaneous agricultural workers, including animal breeders",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",604,603.3819661480287,25721.01821192053,19578.99476031826,0.059753430566108545,7,"miscellaneous-agricultural-workers-including-animal-breeders"
"291051","Pharmacists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",603,602.8822324142635,88102.56384742951,55681.40801948723,0.18071887762231548,6,"pharmacists"
"211092","Probation officers & correctional treatment specialists",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",602,602.3821651865353,59963.20598006644,21294.268790160604,0.5250633998698481,8,"probation-officers-correctional-treatment-specialists"
"291126","Respiratory therapists",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",599,600.8793639987302,135938.2387312187,46583.162508080844,0.41820321377709363,5,"respiratory-therapists"
"492098","Security & fire alarm systems installers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",597,599.8754063208992,36588.58626465662,19842.669507673992,0.7572081934570338,6,"security-fire-alarm-systems-installers"
"399099","Personal care & service workers, all other ",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",596,599.3727895473193,23564.025167785236,13568.659951828127,0.291954631595599,5,"personal-care-service-workers-all-other-"
"514120","Welding, soldering, & brazing workers",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",596,599.3727750757482,54609.80872483221,36754.207895299885,0.07764657473518762,6,"welding-soldering-brazing-workers"
"49904X","Industrial & refractory machinery mechanics",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",596,599.3727159311852,49490.48825503356,21115.846574486124,0.13808323450673238,7,"industrial-refractory-machinery-mechanics"
"392021","Nonfarm animal caretakers",2015,"2015","11","Computer and Information Sciences and Support Services","true","true",596,599.3727387238647,25195.56543624161,13474.271722395282,0.24713594949086,6,"nonfarm-animal-caretakers"
"514XXX","Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",594,598.3662894145085,57272.38383838384,22013.202054514124,0.10010546105661375,7,"miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters"
"119070","Entertainment and recreation managers",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",593,597.8624039229832,72977.15345699832,31234.160607104706,0.7612185892576597,7,"entertainment-and-recreation-managers"
"131011","Agents & business managers of artists, performers, & athletes",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",587,594.8300551876711,53299.30153321976,52094.71952377135,1.292638364357775,5,"agents-business-managers-of-artists-performers-athletes"
"472150","Pipelayers, plumbers, pipefitters, & steamfitters",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",586,594.3232294353661,28946.580204778158,27230.13028907775,0.08198111928642983,5,"pipelayers-plumbers-pipefitters-steamfitters"
"435111","Weighers, measurers, checkers, & samplers, recordkeeping",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",586,594.3232435442515,63010.82935153584,27902.906370864275,0.44255621278010066,6,"weighers-measurers-checkers-samplers-recordkeeping"
"132099","Other financial specialists (Legacy)",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",586,594.3231717730814,80083.7457337884,33606.74506980083,0.7904018470358131,8,"other-financial-specialists"
"131051","Cost estimators",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",586,594.32321058334,57676.67576791809,22581.302522212452,0.34123564276858176,6,"cost-estimators"
"193030","Psychologists",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",585,593.8159131886287,67524.95384615385,31475.208129840812,0.259737949975142,7,"psychologists"
"331099","Firstline supervisors of protective service workers, all other",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",585,593.8159131886287,111605.88205128205,59711.31953285806,0.5595208749330717,7,"firstline-supervisors-of-protective-service-workers-all-other"
"434071","File clerks",2016,"2016","11","Computer and Information Sciences and Support Services","true","true",581,591.7822804757277,13730.253012048193,14382.794404744818,0.19427934684665055,8,"file-clerks"
"291123","Physical therapists",2014,"2014","11","Computer and Information Sciences and Support Services","true","true",577,589.7416160386123,72917.69150779895,34843.21737921597,0.22244670466264607,5,"physical-therapists"
"319094","Medical transcriptionists",2018,"2018","11","Computer and Information Sciences and Support Services","true","true",575,588.718720230284,35627.53913043478,6411.131192844669,0.8323045111268833,5,"medical-transcriptionists"
"434131","Loan interviewers & clerks",2017,"2017","11","Computer and Information Sciences and Support Services","true","true",575,588.7187065167928,42431.248695652175,20352.267687060958,0.3359151592880524,5,"loan-interviewers-clerks"
